price,beds,baths,average_rent,year_of_completion,total_parking_spaces,total_floors,total_building_area_sqft,elevators,price_y,year,month,quarter,price_category_te,type_te,furnishing_te,completion_status_te,building_name_te,area_name_te,city_te
1800000,2,3,109050,0,0,0,0,0,134.2787856981627,2024,3,1,138.0545921712828,145.2005209924965,132.01512830839363,127.24426147864546,132.5119970957668,137.39744975807957,133.6791444548438
1500000,2,3,97474,0,0,0,0,0,128.2466016070611,2023,8,3,138.0545921712828,122.3290415905496,132.01512830839363,127.24426147864546,132.5119970957668,124.55471097811852,133.32706977238914
1300000,5,7,90630,0,0,0,0,0,123.696836779813,2024,4,2,109.08658606313494,149.31040957054654,132.14265682250962,127.47867440349752,132.63282854487807,123.16026824632887,112.5098207925535
2600000,5,9,135315,0,0,0,0,0,147.29457688444404,2023,8,3,138.1580288702424,149.31040957054654,132.14265682250962,127.47867440349752,132.63282854487807,123.16026824632887,112.5098207925535
4800000,6,7,0,0,0,0,0,0,171.77464185338448,2024,4,2,163.53996448237965,149.08889713720905,132.06339393006098,134.9521308553659,132.52140208978395,145.50940524230919,133.62286642297357
325000,1,2,21809,0,0,0,0,0,86.96318767183432,2024,1,1,109.24207207046047,122.37778707057632,132.06339393006098,127.3908629629186,132.52140208978395,93.13091836773508,112.82031718959601
1199999,1,2,91855,0,0,0,0,0,121.22048950671943,2024,2,1,109.21627017889637,122.3290415905496,132.01512830839363,127.24426147864546,132.5119970957668,124.55471097811852,133.32706977238914
810234,1,2,0,0,0,0,0,0,109.74781305233235,2024,1,1,109.08658606313494,122.43021015341043,127.36966080736877,135.03015084130215,132.63282854487807,124.67909524247476,133.67336753417774
525000,0,1,0,2023,0,6,200,0,98.28978343098697,2024,4,2,109.24806721408295,122.6693146374798,132.44936528280306,127.47067184865425,107.17833009314741,116.1511920367604,134.01337803947592
3700000,3,3,0,0,0,0,0,0,160.93234290596968,2024,1,1,163.56997813733977,122.3290415905496,132.01512830839363,135.14854404099322,132.5119970957668,136.26861422472945,133.6791444548438
2055000,4,4,0,0,0,0,0,0,138.83404048200612,2024,3,1,138.0545921712828,122.3290415905496,127.6534440051615,135.14854404099322,132.5119970957668,124.55471097811852,133.32706977238914
2500000,3,4,0,0,0,0,0,0,145.84994173131565,2024,4,2,138.0545921712828,149.241012813709,132.01512830839363,135.14854404099322,132.5119970957668,153.98230402228492,133.6791444548438
3050000,4,4,0,0,0,0,0,0,153.31934134879012,2024,3,1,163.41810795276115,148.7566013286269,132.02870312123673,135.08362094295796,132.65475570083052,137.92313268132145,133.60313587791276
3900000,6,5,0,0,0,0,0,0,163.06995394924348,2023,2,1,163.37190824681323,149.31040957054654,132.14265682250962,127.47867440349752,132.63282854487807,131.42731750300345,131.55314579600633
2694000,4,5,0,0,0,0,0,0,148.61474593722048,2024,4,2,138.0545921712828,152.40401500490086,127.6534440051615,135.14854404099322,132.5119970957668,116.8338875310554,133.32706977238914
325000,2,2,27211,0,0,0,0,0,86.96318767183432,2023,10,4,109.21627017889637,122.3290415905496,127.6534440051615,127.24426147864546,132.5119970957668,91.82995485046953,112.24858465145986
620000,6,7,0,0,0,0,0,0,102.53854936671962,2024,1,1,109.24806721408295,125.9265236111704,132.44936528280306,127.47067184865425,132.87013357142845,122.75985033884265,112.518973094454
1795000,1,2,180990,0,0,0,0,0,134.18471953901368,2024,4,2,138.0545921712828,122.3290415905496,132.01512830839363,127.24426147864546,132.5119970957668,146.74661588936775,133.6791444548438
2812000,4,6,0,0,0,0,0,0,150.2235908483362,2024,4,2,138.22067501009343,145.1564642236749,132.44936528280306,135.49426409689977,132.87013357142845,151.85774461379478,132.00102069039042
3250000,3,5,222114,0,0,0,0,0,155.78262026081873,2024,3,1,163.53996448237965,145.17171701424283,132.06339393006098,127.3908629629186,132.52140208978395,151.27192356537705,133.4713455545535
2000000,7,8,0,0,0,0,0,0,137.88924916435374,2024,4,2,138.0545921712828,149.241012813709,132.01512830839363,127.24426147864546,132.5119970957668,130.23327660701463,112.24858465145986
3650000,4,6,0,0,0,0,0,0,160.3843416850093,2024,4,2,163.53996448237965,149.08889713720905,132.06339393006098,134.9521308553659,132.52140208978395,159.27071409307197,131.41932212972452
580000,0,1,0,0,0,0,0,0,100.81410623181736,2024,1,1,109.19547218888867,122.49062797914426,132.02870312123673,135.08362094295796,132.65475570083052,119.99669175760498,133.60313587791276
2409000,3,3,0,0,0,0,0,0,144.4968724551815,2024,4,2,138.2818313564658,122.49062797914426,132.02870312123673,135.08362094295796,132.65475570083052,124.61945164888246,133.7373114692438
1099999,1,2,0,0,0,0,0,0,118.58297824632098,2024,4,2,109.24806721408295,122.6693146374798,127.51407545248527,135.49426409689977,132.87013357142845,149.61489726284495,134.01337803947592
1731500,1,2,0,0,0,0,0,0,132.97250228370245,2024,4,2,138.0545921712828,122.3290415905496,132.01512830839363,135.14854404099322,132.5119970957668,141.05187668826719,133.32706977238914
1990000,3,4,97666,0,0,0,0,0,137.71536566839805,2024,2,1,138.15815726569912,145.17171701424283,132.06339393006098,127.3908629629186,132.52140208978395,117.5058861036169,131.41932212972452
1900000,2,2,0,0,0,0,0,0,136.11992741366717,2024,4,2,138.2818313564658,122.49062797914426,127.77768367759731,135.08362094295796,132.65475570083052,106.28056008259813,133.60313587791276
500000,2,2,0,0,0,0,0,0,97.07583502762796,2024,1,1,109.19547218888867,124.51315138183743,132.02870312123673,135.08362094295796,132.65475570083052,116.77554510119452,112.51738853074667
1350000,1,2,89236,0,0,0,0,0,124.88134599201997,2024,1,1,109.24207207046047,122.37778707057632,132.06339393006098,127.3908629629186,132.52140208978395,124.69458766148519,133.62286642297357
1300000,3,3,77493,0,0,0,0,0,123.696836779813,2024,3,1,109.19547218888867,145.3676765508336,127.77768367759731,127.38117836021159,132.65475570083052,130.6617484973905,133.60313587791276
2700000,3,3,0,0,0,0,0,0,148.69782329348976,2024,4,2,138.1580288702424,145.09728886157782,132.14265682250962,135.03015084130215,132.63282854487807,152.07409327296557,133.67336753417774
449999,0,1,36657,2009,0,18,250,0,94.50318487184092,2024,4,2,109.08658606313494,122.43021015341043,127.36966080736877,127.47867440349752,98.88156564823255,104.66326671486739,133.67336753417774
2650000,2,2,139514,2012,0,19,169,0,148.00120127342137,2024,2,1,138.2818313564658,122.49062797914426,132.02870312123673,127.38117836021159,142.44344724100125,147.85480224833486,133.60313587791276
1842397,1,2,0,0,0,0,0,0,135.06857939238503,2024,3,1,138.15815726569912,122.37778707057632,132.06339393006098,134.9521308553659,132.52140208978395,137.76824261761791,133.4713455545535
1470000,6,8,91776,0,0,0,0,0,127.5945844390362,2024,4,2,138.15815726569912,149.08889713720905,132.06339393006098,127.3908629629186,132.52140208978395,123.21259900746419,112.82031718959601
954400,2,3,0,0,0,0,0,0,114.39786668794663,2024,4,2,109.08658606313494,122.43021015341043,132.14265682250962,135.03015084130215,132.63282854487807,124.2992489659588,133.5323446969761
480000,0,1,42270,2013,0,4,76,0,96.07120986570233,2024,4,2,109.24207207046047,122.37778707057632,127.13064872826803,127.3908629629186,91.11358131430696,117.21924706273721,133.4713455545535
2200000,3,4,124029,0,0,0,0,0,141.236400626629,2024,3,1,138.1580288702424,122.43021015341043,132.14265682250962,127.47867440349752,132.63282854487807,124.2992489659588,133.5323446969761
1429000,3,4,0,0,0,0,0,0,126.68703512599849,2024,4,2,138.2818313564658,122.49062797914426,132.02870312123673,135.08362094295796,132.65475570083052,117.80649301158785,131.64299689042448
1250000,0,1,94179,2022,0,20,0,0,122.47739048942267,2024,1,1,109.24806721408295,122.6693146374798,127.51407545248527,127.47067184865425,134.13732482398186,140.08512067140882,134.01337803947592
950000,1,1,60499,0,0,0,0,0,114.2640853958152,2024,3,1,109.08658606313494,122.43021015341043,132.14265682250962,127.47867440349752,132.63282854487807,140.75147707073057,133.5323446969761
1853000,2,3,0,0,0,0,0,0,135.26394813164438,2024,4,2,138.2818313564658,145.3676765508336,132.02870312123673,135.08362094295796,132.65475570083052,142.02590693961972,133.7373114692438
3700000,4,4,0,0,0,0,0,0,160.93234290596968,2024,1,1,163.53996448237965,149.08889713720905,132.06339393006098,134.9521308553659,132.52140208978395,153.98187353133596,133.4713455545535
1200000,5,7,88762,0,0,0,0,0,121.22051503655142,2023,11,4,109.24207207046047,149.08889713720905,132.06339393006098,127.3908629629186,132.52140208978395,118.89436599154885,112.82031718959601
2447535,2,2,0,0,0,0,0,0,145.07447979047288,2024,4,2,138.1580288702424,122.43021015341043,127.36966080736877,135.03015084130215,132.63282854487807,151.60949414566838,133.67336753417774
760000,1,2,82624,2018,0,5,77,0,107.9803668978785,2024,2,1,109.19547218888867,122.49062797914426,132.02870312123673,127.38117836021159,101.03448329698662,119.99669175760498,133.60313587791276
1100000,3,6,75867,0,0,0,0,0,118.58300551085074,2024,4,2,109.21627017889637,149.241012813709,132.01512830839363,127.24426147864546,132.5119970957668,117.27183551118418,112.24858465145986
1450000,3,5,119219,0,0,0,0,0,127.1542999477728,2023,11,4,138.2818313564658,148.7566013286269,132.02870312123673,127.38117836021159,132.65475570083052,130.6617484973905,133.60313587791276
2551990,2,2,0,0,0,0,0,0,146.6063472650436,2024,3,1,138.0545921712828,122.3290415905496,132.01512830839363,135.14854404099322,132.5119970957668,129.59046358742745,132.3612228182074
1318480,4,5,0,0,0,0,0,0,124.1385772150538,2024,4,2,109.08658606313494,145.09728886157782,132.14265682250962,135.03015084130215,132.63282854487807,105.82073095454884,133.67336753417774
2650000,4,5,0,0,0,0,0,0,148.00120127342137,2024,2,1,138.22067501009343,149.26251221180993,132.44936528280306,135.49426409689977,132.87013357142845,147.67873694787767,134.01337803947592
2200000,4,6,0,0,0,0,0,0,141.236400626629,2024,2,1,138.15815726569912,122.37778707057632,132.06339393006098,127.3908629629186,132.52140208978395,109.06467511532476,131.41932212972452
2400000,3,3,143076,0,0,0,0,0,144.3609655471213,2024,4,2,138.22067501009343,145.1564642236749,132.44936528280306,127.47067184865425,132.87013357142845,137.20431750740065,134.01337803947592
2300000,3,4,160240,0,0,0,0,0,142.82435143465744,2024,4,2,138.0545921712828,122.3290415905496,132.01512830839363,127.24426147864546,132.5119970957668,134.92607303125456,133.32706977238914
1850000,3,5,109982,0,0,0,0,0,135.20875659902987,2024,4,2,138.22067501009343,145.1564642236749,132.44936528280306,127.47067184865425,132.87013357142845,130.76423039955597,134.01337803947592
2050000,3,4,0,2014,0,10,143,0,138.74894537752348,2024,2,1,138.15815726569912,122.37778707057632,132.06339393006098,127.3908629629186,122.4407835117636,149.54034281898802,133.4713455545535
2000000,2,3,145995,0,0,0,0,0,137.88924916435374,2024,4,2,138.0545921712828,122.3290415905496,132.01512830839363,127.24426147864546,132.5119970957668,141.05187668826719,133.32706977238914
800000,1,2,57578,0,0,0,0,0,109.39459275264433,2024,4,2,109.24806721408295,122.6693146374798,132.44936528280306,127.47067184865425,132.87013357142845,124.51387083967624,133.62254616576647
510000,0,1,46800,2016,0,5,87,0,97.56679910493911,2024,2,1,109.24207207046047,122.37778707057632,132.06339393006098,127.3908629629186,110.90297069369025,120.4472643158484,133.4713455545535
1449999,6,6,144000,0,0,0,0,0,127.15427781916354,2024,4,2,138.15815726569912,149.08889713720905,132.06339393006098,127.3908629629186,132.52140208978395,132.392661805796,112.82031718959601
1700000,3,4,0,0,0,0,0,0,132.35866305276588,2024,4,2,138.22067501009343,122.6693146374798,132.44936528280306,135.49426409689977,132.87013357142845,151.85774461379478,132.00102069039042
704898,2,4,0,0,0,0,0,0,105.93704103244886,2024,3,1,109.21627017889637,122.3290415905496,132.01512830839363,135.14854404099322,132.5119970957668,105.99887337226015,133.6791444548438
2288888,1,2,0,0,0,0,0,0,142.6505055910444,2024,2,1,138.15815726569912,122.37778707057632,132.06339393006098,134.9521308553659,132.52140208978395,132.13636440809887,133.4713455545535
1350000,1,1,93947,2023,0,13,263,4,124.88134599201997,2024,3,1,109.24207207046047,122.37778707057632,127.13064872826803,127.3908629629186,127.17701532605676,137.76824261761791,133.4713455545535
255000,1,2,22316,0,0,0,0,0,81.72061190712789,2024,1,1,109.24207207046047,122.37778707057632,132.06339393006098,127.3908629629186,132.52140208978395,93.13091836773508,112.82031718959601
3300000,2,3,0,0,0,0,0,0,156.3804720364362,2024,4,2,163.41810795276115,122.49062797914426,132.02870312123673,135.08362094295796,132.65475570083052,142.63433150719158,133.7373114692438
295000,2,2,23989,0,0,0,0,0,84.83257962430015,2024,4,2,109.24806721408295,122.6693146374798,132.44936528280306,127.47067184865425,132.87013357142845,83.64188249473355,112.518973094454
1822000,3,5,0,0,0,0,0,0,134.69034681767027,2024,4,2,138.22067501009343,122.6693146374798,132.44936528280306,135.49426409689977,132.87013357142845,128.70188361465213,132.00102069039042
620000,2,2,35409,0,0,0,0,0,102.53854936671962,2024,3,1,109.21627017889637,122.3290415905496,132.01512830839363,127.24426147864546,132.5119970957668,104.37175969414591,112.24858465145986
3100000,5,6,0,0,0,0,0,0,153.94634491050493,2024,3,1,163.41810795276115,145.3676765508336,132.02870312123673,135.08362094295796,132.65475570083052,147.2129598427575,133.60313587791276
920000,1,1,61559,0,0,0,0,0,113.33923967298496,2024,4,2,109.21627017889637,122.3290415905496,132.01512830839363,127.24426147864546,132.5119970957668,141.05187668826719,133.32706977238914
1900000,2,3,135292,0,0,0,0,0,136.11992741366717,2023,11,4,138.0545921712828,149.241012813709,132.01512830839363,127.24426147864546,132.5119970957668,137.39744975807957,133.6791444548438
750000,7,5,0,0,0,0,0,0,107.61804991033138,2024,4,2,109.08658606313494,149.45595547488588,132.14265682250962,127.47867440349752,132.63282854487807,107.46666935376292,112.5098207925535
1250000,2,2,64735,0,0,0,0,0,122.47739048942267,2024,2,1,109.24806721408295,122.6693146374798,132.44936528280306,127.47067184865425,132.87013357142845,119.58205660642537,132.00102069039042
2200000,3,4,0,0,0,0,0,0,141.236400626629,2024,4,2,138.1580288702424,122.43021015341043,132.14265682250962,135.03015084130215,132.63282854487807,119.08098204091064,131.55314579600633
2250000,3,4,0,0,0,0,0,0,142.03704179881896,2024,4,2,138.0545921712828,149.241012813709,132.01512830839363,135.14854404099322,132.5119970957668,149.06853740934136,131.9244965704809
400000,2,2,35420,0,0,0,0,0,91.70468726102878,2024,4,2,109.19547218888867,122.49062797914426,132.02870312123673,127.38117836021159,132.65475570083052,99.45669582564508,131.64299689042448
1050000,5,7,84196,0,0,0,0,0,117.19572882889582,2024,4,2,109.24207207046047,149.08889713720905,132.06339393006098,127.3908629629186,132.52140208978395,123.21259900746419,112.82031718959601
1650000,3,4,85352,0,0,0,0,0,131.36642832767888,2024,4,2,138.15815726569912,149.08889713720905,132.06339393006098,127.3908629629186,132.52140208978395,126.51906977180987,133.62286642297357
1750000,2,4,0,0,0,0,0,0,133.3290880092117,2024,4,2,138.1580288702424,149.31040957054654,132.14265682250962,135.03015084130215,132.63282854487807,148.10773998262772,131.55314579600633
1000000,1,2,0,0,0,0,0,0,115.75760619505428,2024,3,1,109.19547218888867,122.49062797914426,132.02870312123673,135.08362094295796,132.65475570083052,119.99669175760498,133.60313587791276
999555,1,2,0,0,0,0,0,0,115.74456540433648,2024,2,1,109.24806721408295,125.9265236111704,132.44936528280306,127.47067184865425,132.87013357142845,151.85774461379478,132.00102069039042
1650000,2,4,0,0,0,0,0,0,131.36642832767888,2024,4,2,138.2818313564658,122.49062797914426,132.02870312123673,135.08362094295796,132.65475570083052,120.02462544624957,131.64299689042448
999000,1,2,110854,2011,0,5,79,0,115.72829489917913,2024,2,1,109.21627017889637,122.3290415905496,132.01512830839363,127.24426147864546,107.25018653188481,120.30496546035636,133.6791444548438
780000,1,2,86310,0,0,0,0,0,108.69432985442288,2023,11,4,109.19547218888867,122.49062797914426,132.02870312123673,127.38117836021159,132.65475570083052,124.61945164888246,133.7373114692438
1500000,1,2,0,0,0,0,0,0,128.2466016070611,2024,4,2,138.1580288702424,122.43021015341043,132.14265682250962,135.03015084130215,132.63282854487807,135.3861110320563,133.67336753417774
2800000,1,2,0,0,0,0,0,0,150.062335940326,2024,4,2,138.15815726569912,122.37778707057632,132.06339393006098,134.9521308553659,132.52140208978395,141.51298131815489,133.62286642297357
2800000,2,3,127670,0,0,0,0,0,150.062335940326,2024,4,2,138.22067501009343,122.6693146374798,132.44936528280306,127.47067184865425,132.87013357142845,134.9447383674371,133.62254616576647
380000,0,1,0,2008,0,11,123,3,90.51091088875955,2024,2,1,109.19547218888867,122.49062797914426,132.02870312123673,127.38117836021159,90.51091088875955,101.94132721399026,133.60313587791276
1799999,0,1,0,0,0,0,0,0,134.2787669046796,2024,2,1,138.15815726569912,122.37778707057632,132.06339393006098,134.9521308553659,132.52140208978395,132.13636440809887,133.4713455545535
1595000,3,5,0,0,0,0,0,0,130.24837572552252,2024,4,2,138.2818313564658,122.49062797914426,132.02870312123673,135.08362094295796,132.65475570083052,117.80649301158785,131.64299689042448
2300000,3,4,195050,0,0,0,0,0,142.82435143465744,2024,4,2,138.15815726569912,145.17171701424283,132.06339393006098,127.3908629629186,132.52140208978395,153.98187353133596,133.4713455545535
1009000,1,2,0,0,0,0,0,0,116.02041633066528,2024,4,2,109.24207207046047,122.37778707057632,132.06339393006098,134.9521308553659,132.52140208978395,124.18689021337934,131.41932212972452
1050000,2,2,77816,0,0,0,0,0,117.19572882889582,2024,3,1,109.21627017889637,122.3290415905496,132.01512830839363,127.24426147864546,132.5119970957668,124.55471097811852,133.32706977238914
506368,2,2,0,0,0,0,0,0,97.38932904457464,2024,4,2,109.19547218888867,122.49062797914426,132.02870312123673,127.38117836021159,132.65475570083052,128.39786499869305,112.51738853074667
590000,1,1,0,0,0,0,0,0,101.25344185216525,2024,4,2,109.24806721408295,122.6693146374798,132.44936528280306,135.49426409689977,132.87013357142845,124.51387083967624,133.62254616576647
1780987,2,3,0,0,0,0,0,0,133.9200306232104,2024,1,1,138.1580288702424,145.09728886157782,132.14265682250962,135.03015084130215,132.63282854487807,140.54329671473903,133.5323446969761
1550000,2,3,174300,2009,0,12,188,0,129.31173135726164,2024,4,2,138.15815726569912,122.37778707057632,132.06339393006098,127.3908629629186,134.7656653721201,127.27963878836098,133.4713455545535
250000,1,2,18942,0,0,0,0,0,81.30617951348026,2023,10,4,109.24207207046047,122.37778707057632,132.06339393006098,127.3908629629186,132.52140208978395,89.84459802107273,112.82031718959601
1925000,1,2,0,0,0,0,0,0,136.56873400523048,2024,4,2,138.1580288702424,122.43021015341043,127.36966080736877,135.03015084130215,132.63282854487807,137.0385213632217,133.67336753417774
2600000,3,4,168683,0,0,0,0,0,147.29457688444404,2024,3,1,138.2818313564658,148.7566013286269,127.77768367759731,127.38117836021159,132.65475570083052,133.1370997164982,133.60313587791276
3200000,4,4,180887,0,0,0,0,0,155.1777784877478,2024,3,1,163.42022386241754,149.26251221180993,132.44936528280306,127.47067184865425,132.87013357142845,149.61489726284495,134.01337803947592
2349999,4,3,0,0,0,0,0,0,143.59881887176104,2024,3,1,138.15815726569912,145.17171701424283,132.06339393006098,134.9521308553659,132.52140208978395,146.47394096046204,133.4713455545535
1200000,3,5,0,0,0,0,0,0,121.22051503655142,2024,4,2,109.08658606313494,149.31040957054654,132.14265682250962,127.47867440349752,132.63282854487807,120.500001328357,112.5098207925535
405000,0,1,44530,2015,0,13,137,0,91.99606205066856,2024,4,2,109.19547218888867,122.49062797914426,127.77768367759731,127.38117836021159,101.91213022489536,111.04817091702901,133.60313587791276
2083000,2,3,0,0,0,0,0,0,139.30770370290242,2024,4,2,138.15815726569912,122.37778707057632,132.06339393006098,134.9521308553659,132.52140208978395,122.40566474536854,133.4713455545535
4670000,4,4,0,0,0,0,0,0,170.5980824550353,2024,3,1,163.42022386241754,149.26251221180993,132.44936528280306,135.49426409689977,132.87013357142845,151.40460009019725,134.01337803947592
2399999,3,4,0,0,0,0,0,0,144.36095042497618,2024,2,1,138.22067501009343,145.1564642236749,127.51407545248527,135.49426409689977,132.87013357142845,137.20431750740065,134.01337803947592
1600000,1,2,0,0,0,0,0,0,130.35120986446273,2024,4,2,138.2818313564658,122.49062797914426,132.02870312123673,135.08362094295796,132.65475570083052,142.63433150719158,133.7373114692438
4650000,3,4,0,0,0,0,0,0,170.41488405136997,2024,3,1,163.41810795276115,122.49062797914426,132.02870312123673,135.08362094295796,132.65475570083052,137.19101370816995,133.60313587791276
2900000,5,5,0,0,0,0,0,0,151.39051187303474,2024,4,2,138.0545921712828,149.241012813709,132.01512830839363,135.14854404099322,132.5119970957668,147.56987747601664,133.6791444548438
1000000,3,4,70233,0,0,0,0,0,115.75760619505428,2024,4,2,109.24806721408295,122.6693146374798,132.44936528280306,127.47067184865425,132.87013357142845,112.12502311849323,132.00102069039042
1200000,0,1,105423,2009,0,7,287,0,121.22051503655142,2024,1,1,109.24207207046047,122.37778707057632,132.06339393006098,127.3908629629186,130.22907137431943,148.81736314069897,133.4713455545535
1400000,5,7,108965,0,0,0,0,0,126.03315924926262,2024,3,1,138.22067501009343,149.26251221180993,132.44936528280306,127.47067184865425,132.87013357142845,119.6386801487375,112.518973094454
4600000,4,4,0,0,0,0,0,0,169.95426937758575,2024,4,2,163.53996448237965,149.08889713720905,132.06339393006098,134.9521308553659,132.52140208978395,151.27192356537705,133.4713455545535
848000,2,3,0,0,0,0,0,0,111.02280991950045,2024,2,1,109.24207207046047,122.37778707057632,132.06339393006098,134.9521308553659,132.52140208978395,124.69458766148519,133.62286642297357
650000,1,1,37186,0,0,0,0,0,103.77750064097148,2024,4,2,109.08658606313494,122.43021015341043,132.14265682250962,127.47867440349752,132.63282854487807,124.76694739455024,131.55314579600633
2675000,2,3,146049,0,0,0,0,0,148.3507420055595,2024,4,2,138.0545921712828,149.241012813709,132.01512830839363,127.24426147864546,132.5119970957668,158.0540868154857,133.6791444548438
2080000,3,4,0,0,0,0,0,0,139.25718500419728,2024,4,2,138.0545921712828,145.2005209924965,132.01512830839363,135.14854404099322,132.5119970957668,150.66582797809255,133.6791444548438
1624500,2,2,0,0,0,0,0,0,130.85161646216483,2024,4,2,138.1580288702424,122.43021015341043,132.14265682250962,135.03015084130215,132.63282854487807,120.56036465849816,133.67336753417774
2310000,2,2,0,2009,0,22,297,0,142.9802585231145,2024,3,1,138.0545921712828,122.3290415905496,127.6534440051615,127.24426147864546,147.31519057381968,135.69208723439868,133.6791444548438
610000,1,2,32099,0,0,0,0,0,102.11550451248226,2024,1,1,109.24207207046047,122.37778707057632,132.06339393006098,127.3908629629186,132.52140208978395,117.5058861036169,131.41932212972452
750000,0,1,0,0,0,0,0,0,107.61804991033138,2024,4,2,109.24207207046047,122.37778707057632,132.06339393006098,134.9521308553659,132.52140208978395,115.35220475856217,133.4713455545535
2500000,4,5,0,0,0,0,0,0,145.84994173131565,2024,3,1,138.2818313564658,122.49062797914426,127.77768367759731,135.08362094295796,132.65475570083052,126.54268255663128,131.64299689042448
1390520,2,2,0,0,0,0,0,0,125.81719077136908,2024,3,1,138.22067501009343,122.6693146374798,132.44936528280306,135.49426409689977,132.87013357142845,138.28874265592526,134.01337803947592
1919997,2,4,0,0,0,0,0,0,136.47927277726458,2024,4,2,138.22067501009343,145.1564642236749,132.44936528280306,135.49426409689977,132.87013357142845,141.5530860863796,133.62254616576647
2300000,3,4,109899,0,0,0,0,0,142.82435143465744,2023,11,4,138.0545921712828,122.3290415905496,132.01512830839363,127.24426147864546,132.5119970957668,124.55471097811852,133.32706977238914
499000,0,1,0,0,0,0,0,0,97.02633179405906,2024,4,2,109.24207207046047,122.37778707057632,132.06339393006098,134.9521308553659,132.52140208978395,108.12131110702349,133.4713455545535
1300000,1,1,82980,2008,0,20,169,0,123.696836779813,2024,2,1,109.21627017889637,122.3290415905496,127.6534440051615,127.24426147864546,124.82434349681036,135.69208723439868,133.6791444548438
1295000,2,3,0,0,0,0,0,0,123.57650335203611,2024,4,2,109.24806721408295,122.6693146374798,132.44936528280306,135.49426409689977,132.87013357142845,117.45631635222982,132.00102069039042
2600000,3,3,0,0,0,0,0,0,147.29457688444404,2024,4,2,138.1580288702424,149.31040957054654,132.14265682250962,135.03015084130215,132.63282854487807,154.1424354206303,133.67336753417774
2790000,3,4,148060,0,0,0,0,0,149.92755751646914,2024,2,1,138.2818313564658,145.3676765508336,132.02870312123673,127.38117836021159,132.65475570083052,138.123816222487,133.60313587791276
485000,0,1,0,0,0,0,0,0,96.32528823556197,2024,4,2,109.19547218888867,122.49062797914426,127.77768367759731,135.08362094295796,132.65475570083052,137.92313268132145,133.60313587791276
1350000,1,1,94145,2023,0,13,263,4,124.88134599201997,2024,2,1,109.24806721408295,122.6693146374798,127.51407545248527,127.47067184865425,127.2667379901661,138.02355664620177,134.01337803947592
1300000,1,2,76853,0,0,0,0,0,123.696836779813,2024,4,2,109.08658606313494,122.43021015341043,127.36966080736877,127.47867440349752,132.63282854487807,135.3684540938795,133.5323446969761
2350000,1,2,149659,2022,0,20,0,0,143.59883423636666,2024,1,1,138.2818313564658,122.49062797914426,127.77768367759731,127.38117836021159,135.1173618102543,141.31197262814348,133.60313587791276
2100000,3,4,125324,0,0,0,0,0,139.59294261767778,2024,4,2,138.1580288702424,122.43021015341043,132.14265682250962,127.47867440349752,132.63282854487807,124.2992489659588,133.5323446969761
2800000,2,3,176236,2008,0,5,150,0,150.062335940326,2024,1,1,138.2818313564658,122.49062797914426,132.02870312123673,127.38117836021159,132.35866305276588,147.85480224833486,133.60313587791276
585000,1,1,0,0,0,0,0,0,101.03448329698662,2024,4,2,109.24806721408295,122.6693146374798,132.44936528280306,135.49426409689977,132.87013357142845,130.76423039955597,134.01337803947592
517000,0,1,0,0,0,0,0,0,97.90616327561855,2024,4,2,109.21627017889637,122.3290415905496,132.01512830839363,135.14854404099322,132.5119970957668,106.94162622655101,133.6791444548438
950000,2,4,119862,0,0,0,0,0,114.2640853958152,2024,4,2,109.24207207046047,122.37778707057632,132.06339393006098,127.3908629629186,132.52140208978395,120.4472643158484,133.4713455545535
4040600,5,9,0,0,0,0,0,0,164.52361344771725,2024,1,1,163.41810795276115,148.7566013286269,132.02870312123673,135.08362094295796,132.65475570083052,145.23760264848238,133.7373114692438
2469000,3,4,0,0,0,0,0,0,145.393248081085,2024,4,2,138.22067501009343,145.1564642236749,132.44936528280306,135.49426409689977,132.87013357142845,141.5530860863796,133.62254616576647
2650000,5,6,0,0,0,0,0,0,148.00120127342137,2024,3,1,138.22067501009343,145.1564642236749,132.44936528280306,127.47067184865425,132.87013357142845,125.37358089103556,133.62254616576647
1250000,6,7,99371,0,0,0,0,0,122.47739048942267,2024,3,1,109.08658606313494,149.31040957054654,132.14265682250962,127.47867440349752,132.63282854487807,118.36334850041305,112.5098207925535
963000,1,2,0,0,0,0,0,0,114.65800861685119,2024,4,2,109.08658606313494,122.43021015341043,132.14265682250962,135.03015084130215,132.63282854487807,105.82073095454884,133.67336753417774
1750000,3,4,0,0,0,0,0,0,133.3290880092117,2024,4,2,138.0545921712828,149.241012813709,132.01512830839363,127.24426147864546,132.5119970957668,108.25670146347198,133.32706977238914
2800000,5,6,0,0,0,0,0,0,150.062335940326,2024,4,2,138.15815726569912,149.08889713720905,132.06339393006098,134.9521308553659,132.52140208978395,130.14735253938528,133.4713455545535
600000,7,6,0,0,0,0,0,0,101.68718709356801,2024,3,1,109.21627017889637,149.241012813709,132.01512830839363,127.24426147864546,132.5119970957668,130.64369692454014,131.9244965704809
1500000,2,2,95578,0,0,0,0,0,128.2466016070611,2024,1,1,138.22067501009343,122.6693146374798,132.44936528280306,127.47067184865425,132.87013357142845,124.51387083967624,133.62254616576647
1074000,1,2,0,0,0,0,0,0,117.86770949955994,2024,4,2,109.24806721408295,122.6693146374798,132.44936528280306,135.49426409689977,132.87013357142845,125.13335349396567,132.00102069039042
